dataset,split,image_path,species,health_labels,health_class,bbox
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Slide1.preview.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/022.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/4885423651_3c983eaa16_b.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/bacterial-corn-1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Southern-Corn-Leaf-Blight-USDA.ashx?w=770.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/disease3.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/northern-corn-leaf-blight.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/ncls-2016-a-shirley.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/20160826-corndisease-unlt.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Corn-Disease-NCLB-A-Nelson-6-18-2015-F1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/03c.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Corn-gray-leaf-spot-8-14-15-F1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/gosswilt_TMB.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/FJ_018_F16271-2.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/IMG_20140601_143928_0711.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/1-495x400.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/IMG_1347.JPG.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/gray-leaf-spot-severe--.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-leaf-south-africa-xe3a7j.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Erv-sprayed-4.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/image_1500x1500%253E.jpeg?1473988931.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn_gray_leaf_spot.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/image_1500x1500%253E.jpeg?1473988930.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-BBFWRB.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn-short-backlit-Xanth-lesions-halos-f2.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn-bacterial-leaf-streak-backlit-severe-lesions.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn_disease_clip_image001_0003.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Northern-corn-leaf-blight2_twitter.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn-baterial-leaf-stripe-f1b.JPG.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-BX3K2K.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn-fig-2.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/20140826_131630.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn-several-Holcus%20spot%20lesions-f4.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/bls-lesions-tjz-hr.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/image.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/gray-leaf-spot-lesions-F4.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/SAM_0376.JPG.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/f7bd710e84db49829a918d85a2ff809c1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/corn-fig-1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/20160812__13ST_xanthomonas~1.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/Northern-Corn-Leaf-Blight-Lesions.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Corn leaf blight/disease4.jpg,corn,blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-diseases-prevention-treatment.-Early-blight..jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight1.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato-blight-phytophthora-infestans-early-stages-on-tomato-plant-b5n952.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Diseased-Tomato-Plant.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-tomato-blight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early_blight_spots_l.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/earlyblightpotato.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/ebleafb.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato_q1hq-early-blight-5052_zoom.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/1576389-early%20blight%20symptoms.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/FS547-2-big.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Early-blight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/20080526-_DSC4211.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-Early-Blight-e1513806873934.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/gn201410308259997ar-jpg.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/3606630.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-pp-labeled_orig.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-Early-Blight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/halleck_tomato_earlyblight__inline-half.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/100_46341.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/spotonleaf1.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato-early-blight-1.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Original_e-blight.JPG.rend.hgtvcom.966.725.jpeg.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/1058_0.jpeg?itok=OQkdtxgv.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato_D2b-Early-blight---RPitblado_zoom.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/BCH%20medium%20thumbnail%20for%20upload%20%2836%29.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/earlyblighttomato.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-BH3TH0.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/126689-004-D622CD2F.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato-blight-soil-treatment-early-tomato-blight-in-a-microcosm-lower-leaves-curl-up-and-die-bulls-eye-lesions-tomato-fungus-soil-treatment.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-early-blight_1_1-12wmver.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/20020531-early%20blight%20%20starts%20on%20lower%20leaves.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato_early-blight_03_zoom.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomatoblight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato_early-blight_02_zoom.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/ealryblight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/5086-early.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/web1_copy_early-blight-6-_0.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/eblight5.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/30053_original.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-2x.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-blight-large.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/2373320.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/8950022d45978228d5e44a35183efdb9--tomatoes-dyi.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Early_Blight_of_Tomato1687.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-Alternaria-Early-Blight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/IMG_2436w.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-in-tomatoes.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato%20early%20blight%20target%20like%20leaf%20spot.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/august-11-early-leaf-blight-single-leaf.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early_blight_tomato.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/dscn3168.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/blog_early_blight_628.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Early-bligh_t.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomato_blight_early.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-Early-Blight-Leaf-Examples-Cornell-University.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early%20blight%20%283%29.jpg?itok=UMYWI0xr.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/EBTomato.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early%20blight%20%284%29.jpg?itok=gfK5C193.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/p1020083cs.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-of-tomato-tomato-1.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/tomatoearlyblight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Early_blight_1.jpg?1376579808.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/p1020084s.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-BY9J8R.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/b54d0e40027ff5e90e8ba7e1e9abf9bd--garden-guide-garden-ideas.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/IMG_0591.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/earlyblight.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/8%20mistakes%204.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Early+Blight+-+Tomatoes.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-closeup-sm.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Tomato-Early-Blight-Leaves-Cornell-University.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/droppedImage_3-1.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/MPC105550.jpg.rendition.largest.ss.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/confused-bacterial-canker-early-blight-zoom.JPG.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/earlyblightresize.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/early-blight-in-high-tunnel-tomatoes-19tm74h.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/12July_mwnews_3-C.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Early blight leaf/Early-blight-660x440.jpg,tomato,early blight,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Fig.%2015_opta.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato1x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold1.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/TomatoLeafMold1-50QUALITY-16lgkq6.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/dscn6690.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/2195890.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold2.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf+mold+tomato+%25283%2529.JPG.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leafmoldtomato2.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato-leaf-mold.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf+Mold+upper+leaf+surface.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/5830204360_757cd7fdfc_z.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Ormvn.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/HighTunnel_TLM6.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leafmoldtomato1.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/HighTunnel_TLM5.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/P1020365.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf-mold3.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf+mold+tomato+%25282%2529.JPG.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/top-leaf-mold-Fulva-fulvea-WN.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/TomatoLeafMold2-50QUALITY-1b89zfs.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_plants_1_original.JPG?1407178095.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/DSCN2697.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_leaf-mold_01_zoom.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/23600077_1572609202782510_2145699867_o.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_fulvia.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato-gray-leaf-spot.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Problem-2a.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/ArticleImage.aspx?imgid=4987.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/OLU13.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/black%20leaf%20mold%20%283%29.JPG?itok=u5TDHCSM.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato7x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato6x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/603-116-0.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/image233.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/pm3.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf%2Binf%2B800%2B1.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leafmold.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/23601051_1572608349449262_2029169498_o.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/IMG_7442%20resized_0.preview.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_leaf-mold_04_zoom.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/dscf2712.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_nightshade1x500.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato-leaf-mold-2.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/GIVXB.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/BlackLeafMold2.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/black%20leaf%20mold%20%284%29.JPG?itok=DIIUw9JU.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/23633262_1572609386115825_1396180255_o.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Tomato+leaf+mold.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/119B_Tom_Mold.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/100_4542.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/8915974546_00664cefe3_z.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato3x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato2x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/6032331.JPG.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tylc.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575?s=612x612.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tdisease6.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Tomato%20greenhouse%20leaf%20edema%20and%20distortion2F.JPG.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tdisease7.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_fulvia2.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Leaf-mold-web.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_nightshade2x500.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato4x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/leaf_mold_tomato5x1200.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/gray-mold-on-tomato-leaf.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/IMG_1261.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato-leaf-2.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/d-to-tylv-fo005-14496A31BE70553130A.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_leaf-mold_03_zoom.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_leaf-mold_02_zoom.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/4118c92ffde66d327ee14e4023320bf7.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/607-155-0.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/607-155-1.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/Fig.%2016_opt.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tomato_Leaf-roll-physiological-7059-SLoewen_thm.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/gray-leaf-spot-300x225.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/tdisease12.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/latest?cb=20100723105221.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato mold leaf/B%29-Leafunsidecladosp-envez.jpg,tomato,mold,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Raspberry leaf/village-herbals-bulk-herbs-raspberry-leaves.jpg,raspberry,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Raspberry leaf/groovy-raspberry4.jpg,raspberry,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Raspberry leaf/24049d1216854408-spots-raspberry-leaves-dscf1561.jpg,raspberry,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Raspberry leaf/Blackberry-black-raspberry-1024x707.jpg,raspberry,,healthy,
